,label,frequency,level,is_leaf,leafs_contained
1039,"Polaroid camera, Polaroid Land camera",0.0010149422927234102,6,True,1
1040,reflex camera,0.0010149422927234102,6,True,1
1041,"carpenter's kit, tool kit",0.0010149422927234102,6,True,1
1042,"drill rig, drilling rig, oilrig, oil rig",0.0010149422927234102,6,False,1
1043,space shuttle,0.0009665373526089091,6,True,1
1044,"lipstick, lip rouge",0.0010149422927234102,6,True,1
1045,"television, television system",0.0010149422927234102,6,True,1
1046,chain,0.0010149422927234102,6,True,1
1047,"magazine, mag",0.0010149422927234102,6,False,1
1048,"armor plate, armour plate, armor plating, plate armor, plate armour",0.0020298845854468204,6,False,2
1049,umbrella,0.0010149422927234102,6,True,1
1050,window shade,0.0010149422927234102,6,True,1
1051,ski mask,0.0010149422927234102,6,True,1
1052,cuirass,0.0010149422927234102,6,True,1
1053,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",0.0010149422927234102,6,True,1
1054,"pullover, slipover",0.000726854826558073,6,False,1
1055,cardigan,0.0010149422927234102,6,True,1
1056,"bikini, two-piece",0.0010149422927234102,6,True,1
1057,"swimming trunks, bathing trunks",0.0010149422927234102,6,True,1
1058,"maillot, tank suit",0.0010149422927234102,6,True,1
1059,cloak,0.0010149422927234102,6,False,1
1060,coat,0.0028519878425527826,6,False,3
1061,"necktie, tie",0.002976903817041818,6,False,3
1062,"feather boa, boa",0.0010149422927234102,6,True,1
1063,stole,0.0010149422927234102,6,True,1
1064,"hoopskirt, crinoline",0.0010149422927234102,6,True,1
1065,"miniskirt, mini",0.0010149422927234102,6,True,1
1066,overskirt,0.0007846284647592518,6,True,1
1067,sarong,0.0010149422927234102,6,True,1
1068,bulletproof vest,0.0009181324124944081,6,True,1
1069,"jersey, T-shirt, tee shirt",0.0010032314201150632,6,True,1
1070,abaya,0.0010149422927234102,6,True,1
1071,kimono,0.0010149422927234102,6,True,1
1072,"jean, blue jean, denim",0.0010149422927234102,6,True,1
1073,"brassiere, bra, bandeau",0.0010149422927234102,6,True,1
1074,"tights, leotards",0.0010149422927234102,6,False,1
1075,stocking,0.0010149422927234102,6,False,1
1076,sock,0.0010149422927234102,6,True,1
1077,shower cap,0.0010149422927234102,6,True,1
1078,mortarboard,0.0010149422927234102,6,True,1
1079,"bathing cap, swimming cap",0.0010149422927234102,6,True,1
1080,sombrero,0.0010149422927234102,6,True,1
1081,"bearskin, busby, shako",0.0009438963322327715,6,True,1
1082,"cowboy hat, ten-gallon hat",0.0010149422927234102,6,True,1
1083,"bonnet, poke bonnet",0.0010149422927234102,6,True,1
1084,crash helmet,0.0010149422927234102,6,True,1
1085,football helmet,0.0010149422927234102,6,True,1
1086,vestment,0.0010149422927234102,6,True,1
1087,"academic gown, academic robe, judge's robe",0.0010149422927234102,6,True,1
1088,mitten,0.0010149422927234102,6,True,1
1089,gown,0.0010149422927234102,6,True,1
1090,wig,0.0010149422927234102,6,True,1
1091,adhesive bandage,0.0010149422927234102,6,False,1
1092,"home appliance, household appliance",0.010909068197095546,6,False,11
1093,condiment,0.0030448268781702306,6,False,3
1094,"loaf of bread, loaf",0.0020298845854468204,6,False,2
1095,cracker,0.0010149422927234102,6,False,1
1096,"bun, roll",0.0010149422927234102,6,False,1
1097,punch,0.0019463470275072783,6,False,2
1098,red wine,0.0010149422927234102,6,True,1
1099,frozen dessert,0.0020298845854468204,6,False,2
1100,"pudding, pud",0.0010149422927234102,6,False,1
1101,plate,0.0010149422927234102,6,True,1
1102,sandwich,0.0020298845854468204,6,False,2
1103,consomme,0.0009423348825516586,6,True,1
1104,"hot pot, hotpot",0.0008970528417993834,6,True,1
1105,bubble,0.0010149422927234102,6,True,1
1106,edible fruit,0.0101494229272341,6,False,10
1107,seed,0.0030448268781702306,6,False,3
1108,"ear, spike, capitulum",0.0010149422927234102,6,True,1
1109,acorn,0.0010149422927234102,6,True,1
1110,"hip, rose hip, rosehip",0.0010149422927234102,6,True,1
1111,daisy,0.0010149422927234102,6,True,1
1112,"orchid, orchidaceous plant",0.0010149422927234102,6,False,1
1113,"scarabaeid beetle, scarabaeid, scarabaean",0.0020298845854468204,7,False,2
1114,"danaid, danaid butterfly",0.0010149422927234102,7,False,1
1115,"ringlet, ringlet butterfly",0.0010149422927234102,7,True,1
1116,"lycaenid, lycaenid butterfly",0.0010149422927234102,7,True,1
1117,"nymphalid, nymphalid butterfly, brush-footed butterfly, four-footed butterfly",0.0010149422927234102,7,False,1
1118,"pierid, pierid butterfly",0.0010149422927234102,7,False,1
1119,"sulphur butterfly, sulfur butterfly",0.0010149422927234102,7,True,1
1120,fiddler crab,0.0010149422927234102,7,True,1
1121,"Dungeness crab, Cancer magister",0.0010149422927234102,7,True,1
1122,"rock crab, Cancer irroratus",0.0010149422927234102,7,True,1
1123,"king crab, Alaska crab, Alaskan king crab, Alaska king crab, Paralithodes camtschatica",0.0010149422927234102,7,True,1
1124,true lobster,0.0010149422927234102,7,False,1
1125,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",0.0010149422927234102,7,True,1
1126,brain coral,0.0010149422927234102,7,True,1
1127,"odd-toed ungulate, perissodactyl, perissodactyl mammal",0.0020298845854468204,7,False,2
1128,"even-toed ungulate, artiodactyl, artiodactyl mammal",0.015224134390851147,7,False,15
1129,ape,0.005074711463617051,7,False,5
1130,monkey,0.013194249805404328,7,False,13
1131,lemur,0.0020298845854468204,7,False,2
1132,"canine, canid",0.012179307512680919,7,False,12
1133,"feline, felid",0.008119538341787282,7,False,8
1134,"viverrine, viverrine mammal",0.0020298845854468204,7,False,2
1135,"musteline mammal, mustelid, musteline",0.007104596049063871,7,False,7
1136,bear,0.004059769170893641,7,False,4
1137,procyonid,0.0020298845854468204,7,False,2
1138,"leporid, leporid mammal",0.0030448268781702306,7,False,3
1139,"porcupine, hedgehog",0.0010149422927234102,7,True,1
1140,cavy,0.0010149422927234102,7,False,1
1141,squirrel,0.0009415541577111021,7,False,1
1142,beaver,0.0010149422927234102,7,True,1
1143,marmot,0.0010149422927234102,7,True,1
1144,hamster,0.0010149422927234102,7,True,1
1145,"cetacean, cetacean mammal, blower",0.00191277585936335,7,False,2
1146,"pinniped mammal, pinniped, pinnatiped",0.0010149422927234102,7,False,1
1147,"sea cow, sirenian mammal, sirenian",0.0010149422927234102,7,False,1
1148,elephant,0.0020298845854468204,7,False,2
1149,armadillo,0.0010149422927234102,7,True,1
1150,"sloth, tree sloth",0.0010149422927234102,7,False,1
1151,wombat,0.0010149422927234102,7,True,1
1152,"phalanger, opossum, possum",0.0010149422927234102,7,False,1
1153,kangaroo,0.0010149422927234102,7,False,1
1154,"platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus",0.000993081997187829,7,True,1
1155,"echidna, spiny anteater, anteater",0.0010149422927234102,7,True,1
1156,heron,0.0030448268781702306,7,False,3
1157,stork,0.0020298845854468204,7,False,2
1158,"shorebird, shore bird, limicoline bird",0.005074711463617051,7,False,5
1159,rail,0.0010149422927234102,7,False,1
1160,bustard,0.0010149422927234102,7,True,1
1161,flamingo,0.0010149422927234102,7,True,1
1162,spoonbill,0.0010149422927234102,7,True,1
1163,crane,0.0010149422927234102,7,True,1
1164,"limpkin, Aramus pictus",0.0010149422927234102,7,True,1
1165,anseriform bird,0.002920691628521752,7,False,3
1166,pelecaniform seabird,0.0010149422927234102,7,False,1
1167,"pelagic bird, oceanic bird",0.0010149422927234102,7,False,1
1168,sphenisciform seabird,0.0010149422927234102,7,False,1
1169,"black swan, Cygnus atratus",0.0010149422927234102,7,True,1
1170,purple gallinule,0.0010149422927234102,7,False,1
1171,lorikeet,0.0010149422927234102,7,True,1
1172,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",0.0010149422927234102,7,True,1
1173,"great grey owl, great gray owl, Strix nebulosa",0.0010149422927234102,7,True,1
1174,kite,0.0010149422927234102,7,True,1
1175,"bald eagle, American eagle, Haliaeetus leucocephalus",0.0010149422927234102,7,True,1
1176,corvine bird,0.0020298845854468204,7,False,2
1177,thrush,0.0020298845854468204,7,False,2
1178,finch,0.005074711463617051,7,False,5
1179,"water ouzel, dipper",0.0010149422927234102,7,True,1
1180,"titmouse, tit",0.0010149422927234102,7,False,1
1181,coucal,0.0008283490558304141,7,True,1
1182,"teleost fish, teleost, teleostan",0.008770662858811378,7,False,9
1183,"elasmobranch, selachian",0.005074711463617051,7,False,5
1184,"barracouta, snoek",0.0010149422927234102,7,True,1
1185,salmon,0.0010149422927234102,7,False,1
1186,eft,0.0010149422927234102,7,True,1
1187,"common newt, Triturus vulgaris",0.0010149422927234102,7,True,1
1188,"axolotl, mud puppy, Ambystoma mexicanum",0.0010149422927234102,7,True,1
1189,"spotted salamander, Ambystoma maculatum",0.0010149422927234102,7,True,1
1190,"bullfrog, Rana catesbeiana",0.0010149422927234102,7,True,1
1191,viper,0.0030448268781702306,7,False,3
1192,"elapid, elapid snake",0.0020298845854468204,7,False,2
1193,constrictor,0.0018510985969593888,7,False,2
1194,"colubrid snake, colubrid",0.009134480634510691,7,False,9
1195,sea snake,0.0010149422927234102,7,True,1
1196,crocodile,0.0010149422927234102,7,False,1
1197,"alligator, gator",0.0010149422927234102,7,False,1
1198,lizard,0.011021492574135677,7,False,11
1199,dinosaur,0.0009883976481444904,7,False,1
1200,turtle,0.005074711463617051,7,False,5
1201,Italian greyhound,0.0010149422927234102,7,True,1
1202,whippet,0.0010149422927234102,7,True,1
1203,Irish wolfhound,0.0010149422927234102,7,True,1
1204,"borzoi, Russian wolfhound",0.0010149422927234102,7,True,1
1205,black-and-tan coonhound,0.0005714905832873357,7,True,1
1206,English foxhound,0.0005886665297795779,7,True,1
1207,"Walker hound, Walker foxhound",0.0008002429615703812,7,True,1
1208,Chesapeake Bay retriever,0.0010149422927234102,7,True,1
1209,flat-coated retriever,0.0010149422927234102,7,True,1
1210,Labrador retriever,0.0010149422927234102,7,True,1
1211,golden retriever,0.0010149422927234102,7,True,1
1212,curly-coated retriever,0.0009509228557977797,7,True,1
1213,English setter,0.0010149422927234102,7,True,1
1214,"Irish setter, red setter",0.0010149422927234102,7,True,1
1215,Gordon setter,0.0010149422927234102,7,True,1
1216,"vizsla, Hungarian pointer",0.0010149422927234102,7,True,1
1217,German short-haired pointer,0.0010149422927234102,7,True,1
1218,water spaniel,0.0007565223704992189,7,False,1
1219,"springer spaniel, springer",0.0020298845854468204,7,False,2
1220,"clumber, clumber spaniel",0.0010149422927234102,7,True,1
1221,Sussex spaniel,0.0010149422927234102,7,True,1
1222,Brittany spaniel,0.0010149422927234102,7,True,1
1223,"cocker spaniel, English cocker spaniel, cocker",0.0010149422927234102,7,True,1
1224,Lakeland terrier,0.0010149422927234102,7,True,1
1225,Welsh terrier,0.0007307584507608554,7,False,1
1226,"Staffordshire bullterrier, Staffordshire bull terrier",0.0010149422927234102,7,True,1
1227,"American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier",0.0010149422927234102,7,True,1
1228,wire-haired fox terrier,0.0007627681692236706,7,True,1
1229,giant schnauzer,0.0010149422927234102,7,True,1
1230,standard schnauzer,0.0010149422927234102,7,True,1
1231,miniature schnauzer,0.0010149422927234102,7,True,1
1232,groenendael,0.0010149422927234102,7,True,1
1233,malinois,0.0010149422927234102,7,True,1
1234,"Doberman, Doberman pinscher",0.0010149422927234102,7,True,1
1235,miniature pinscher,0.0010149422927234102,7,True,1
1236,"affenpinscher, monkey pinscher, monkey dog",0.0007448114978908718,7,True,1
1237,Blenheim spaniel,0.0010149422927234102,7,True,1
1238,peacock,0.0010149422927234102,7,True,1
1239,"butcher shop, meat market",0.0010149422927234102,7,True,1
1240,"bookshop, bookstore, bookstall",0.0010149422927234102,7,True,1
1241,"bakery, bakeshop, bakehouse",0.0010149422927234102,7,True,1
1242,toyshop,0.0010149422927234102,7,True,1
1243,"shoe shop, shoe-shop, shoe store",0.0010149422927234102,7,True,1
1244,"confectionery, confectionary, candy store",0.0010149422927234102,7,True,1
1245,barbershop,0.0010149422927234102,7,True,1
1246,"tobacco shop, tobacconist shop, tobacconist",0.0009759060506955867,7,True,1
1247,"grocery store, grocery, food market, market",0.0010149422927234102,7,True,1
1248,"prison, prison house",0.0010149422927234102,7,True,1
1249,monastery,0.0009017371908427222,7,True,1
1250,"worm fence, snake fence, snake-rail fence, Virginia fence",0.0010149422927234102,7,True,1
1251,sliding door,0.0010149422927234102,7,True,1
1252,turnstile,0.0010149422927234102,7,True,1
1253,chair of state,0.0007619874443831142,7,False,1
1254,barber chair,0.0010149422927234102,7,True,1
1255,"rocking chair, rocker",0.0010149422927234102,7,True,1
1256,folding chair,0.0010149422927234102,7,True,1
1257,"convertible, sofa bed",0.0010149422927234102,7,False,1
1258,park bench,0.0010149422927234102,7,True,1
1259,four-poster,0.0010149422927234102,7,True,1
1260,"truck, motortruck",0.006994513846545409,7,False,7
1261,"golfcart, golf cart",0.0010149422927234102,7,True,1
1262,"motorcycle, bike",0.0010149422927234102,7,False,1
1263,"car, auto, automobile, machine, motorcar",0.0101494229272341,7,False,10
1264,"amphibian, amphibious vehicle",0.0010149422927234102,7,True,1
1265,go-kart,0.0010149422927234102,7,True,1
1266,"snowplow, snowplough",0.0010149422927234102,7,True,1
1267,electric locomotive,0.0010149422927234102,7,True,1
1268,steam locomotive,0.0010149422927234102,7,True,1
1269,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.0010149422927234102,7,True,1
1270,half track,0.0010149422927234102,7,True,1
1271,snowmobile,0.0010149422927234102,7,True,1
1272,"jinrikisha, ricksha, rickshaw",0.0010149422927234102,7,True,1
1273,"horse cart, horse-cart",0.0010149422927234102,7,True,1
1274,oxcart,0.0010149422927234102,7,True,1
1275,whiskey jug,0.0008236647067870753,7,True,1
1276,water jug,0.0010149422927234102,7,True,1
1277,coffee mug,0.0010149422927234102,7,True,1
1278,water tower,0.0010149422927234102,7,True,1
1279,cistern,0.0010149422927234102,7,False,1
1280,ship,0.005947561835359183,7,False,6
1281,boat,0.006016265621328153,7,False,6
1282,"sailing vessel, sailing ship",0.0030448268781702306,7,False,3
1283,lighter-than-air craft,0.0020298845854468204,7,False,2
1284,heavier-than-air craft,0.0020298845854468204,7,False,2
1285,"bullet train, bullet",0.0010149422927234102,7,True,1
1286,wheel,0.003916896525071807,7,False,4
1287,"carousel, carrousel, merry-go-round, roundabout, whirligig",0.0010149422927234102,7,True,1
1288,reel,0.0010149422927234102,7,True,1
1289,"gas pump, gasoline pump, petrol pump, island dispenser",0.0010149422927234102,7,True,1
1290,"disk, disc",0.0010149422927234102,7,False,1
1291,"personal computer, PC, microcomputer",0.00385209636330562,7,False,4
1292,"slide rule, slipstick",0.0009072022647266174,7,True,1
1293,"chain saw, chainsaw",0.0009321854596244245,7,True,1
1294,"telescope, scope",0.0010149422927234102,7,False,1
1295,microscope,0.0010149422927234102,7,False,1
1296,sundial,0.0010149422927234102,7,True,1
1297,"watch, ticker",0.0006940643832547013,7,False,1
1298,clock,0.003037800354605223,7,False,3
1299,sandglass,0.0010149422927234102,7,False,1
1300,timer,0.001861248019886623,7,False,2
1301,"rule, ruler",0.0010149422927234102,7,True,1
1302,"odometer, hodometer, mileometer, milometer",0.0010149422927234102,7,True,1
1303,"firearm, piece, small-arm",0.0030448268781702306,7,False,3
1304,cannon,0.0010149422927234102,7,True,1
1305,magnetic compass,0.0009017371908427222,7,True,1
1306,"sunglasses, dark glasses, shades",0.0010149422927234102,7,True,1
1307,"panpipe, pandean pipe, syrinx",0.0010149422927234102,7,True,1
1308,"beating-reed instrument, reed instrument, reed",0.0030448268781702306,7,False,3
1309,"flute, transverse flute",0.0010149422927234102,7,True,1
1310,"French horn, horn",0.0010149422927234102,7,True,1
1311,"cornet, horn, trumpet, trump",0.0010149422927234102,7,True,1
1312,trombone,0.0010149422927234102,7,True,1
1313,"harmonica, mouth organ, harp, mouth harp",0.0010149422927234102,7,True,1
1314,"grand piano, grand",0.0010149422927234102,7,True,1
1315,"upright, upright piano",0.0010149422927234102,7,True,1
1316,"violin, fiddle",0.0010149422927234102,7,True,1
1317,"cello, violoncello",0.0010149422927234102,7,True,1
1318,acoustic guitar,0.0010149422927234102,7,True,1
1319,electric guitar,0.0010149422927234102,7,True,1
1320,harp,0.0010149422927234102,7,True,1
1321,padlock,0.0010149422927234102,7,True,1
1322,combination lock,0.0009493614061166668,7,True,1
1323,hair slide,0.0010149422927234102,7,True,1
1324,safety pin,0.000982932574260595,7,True,1
1325,"hydraulic brake, hydraulic brakes",0.0010149422927234102,7,False,1
1326,post,0.0010149422927234102,7,False,1
1327,jack-o'-lantern,0.0010149422927234102,7,True,1
1328,sunglass,0.0010149422927234102,7,True,1
1329,"microphone, mike",0.0010149422927234102,7,True,1
1330,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",0.0010149422927234102,7,True,1
1331,"pan, cooking pan",0.0019689880478834156,7,False,2
1332,cooker,0.0009267203857405293,7,False,1
1333,"turner, food turner",0.0010149422927234102,7,False,1
1334,pot,0.0030448268781702306,7,False,3
1335,bottle opener,0.0010149422927234102,7,False,1
1336,"can opener, tin opener",0.0010149422927234102,7,True,1
1337,edge tool,0.003313396223321656,7,False,4
1338,space bar,0.0008158574583815106,7,True,1
1339,"cellular telephone, cellular phone, cellphone, cell, mobile phone",0.0010149422927234102,7,True,1
1340,"stereo, stereophony, stereo system, stereophonic system",0.0010149422927234102,7,False,1
1341,jigsaw puzzle,0.0010149422927234102,7,True,1
1342,"crossword puzzle, crossword",0.0010149422927234102,7,True,1
1343,"drilling platform, offshore rig",0.0010149422927234102,7,True,1
1344,comic book,0.0010149422927234102,7,True,1
1345,"breastplate, aegis, egis",0.0010149422927234102,7,True,1
1346,helmet,0.0010149422927234102,7,False,1
1347,sweatshirt,0.000726854826558073,7,True,1
1348,poncho,0.0010149422927234102,7,True,1
1349,"raincoat, waterproof",0.0008221032571059623,7,False,1
1350,"lab coat, laboratory coat",0.0010149422927234102,7,True,1
1351,fur coat,0.0010149422927234102,7,True,1
1352,Windsor tie,0.0009470192315949974,7,True,1
1353,"bolo tie, bolo, bola tie, bola",0.0010149422927234102,7,True,1
1354,"bow tie, bow-tie, bowtie",0.0010149422927234102,7,True,1
1355,maillot,0.0010149422927234102,7,True,1
1356,Christmas stocking,0.0010149422927234102,7,True,1
1357,Band Aid,0.0010149422927234102,7,True,1
1358,white goods,0.0030448268781702306,7,False,3
1359,kitchen appliance,0.0058343567334784956,7,False,6
1360,"iron, smoothing iron",0.0010149422927234102,7,True,1
1361,"vacuum, vacuum cleaner",0.0010149422927234102,7,True,1
1362,sauce,0.0020298845854468204,7,False,2
1363,dip,0.0010149422927234102,7,False,1
1364,"meat loaf, meatloaf",0.0010149422927234102,7,True,1
1365,French loaf,0.0010149422927234102,7,True,1
1366,pretzel,0.0010149422927234102,7,True,1
1367,"bagel, beigel",0.0010149422927234102,7,True,1
1368,cup,0.0010149422927234102,7,True,1
1369,eggnog,0.000931404734783868,7,True,1
1370,"ice lolly, lolly, lollipop, popsicle",0.0010149422927234102,7,True,1
1371,"ice cream, icecream",0.0010149422927234102,7,True,1
1372,trifle,0.0010149422927234102,7,True,1
1373,"hotdog, hot dog, red hot",0.0010149422927234102,7,True,1
1374,"hamburger, beefburger, burger",0.0010149422927234102,7,False,1
1375,"citrus, citrus fruit, citrous fruit",0.0020298845854468204,7,False,2
1376,fig,0.0010149422927234102,7,True,1
1377,custard apple,0.0010149422927234102,7,True,1
1378,"pineapple, ananas",0.0010149422927234102,7,True,1
1379,banana,0.0010149422927234102,7,True,1
1380,pomegranate,0.0010149422927234102,7,True,1
1381,berry,0.0010149422927234102,7,False,1
1382,apple,0.0010149422927234102,7,False,1
1383,"jackfruit, jak, jack",0.0010149422927234102,7,True,1
1384,"buckeye, horse chestnut, conker",0.0010149422927234102,7,True,1
1385,"oilseed, oil-rich seed",0.0010149422927234102,7,False,1
1386,"grain, caryopsis",0.0010149422927234102,7,False,1
1387,"lady's slipper, lady-slipper, ladies' slipper, slipper orchid",0.0010149422927234102,7,False,1
1388,dung beetle,0.0010149422927234102,8,True,1
1389,rhinoceros beetle,0.0010149422927234102,8,True,1
1390,"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",0.0010149422927234102,8,True,1
1391,admiral,0.0010149422927234102,8,True,1
1392,cabbage butterfly,0.0010149422927234102,8,True,1
1393,"American lobster, Northern lobster, Maine lobster, Homarus americanus",0.0010149422927234102,8,True,1
1394,"equine, equid",0.0020298845854468204,8,False,2
1395,ruminant,0.009134480634510691,8,False,9
1396,swine,0.0030448268781702306,8,False,3
1397,camel,0.0010149422927234102,8,False,1
1398,llama,0.0010149422927234102,8,True,1
1399,"hippopotamus, hippo, river horse, Hippopotamus amphibius",0.0010149422927234102,8,True,1
1400,anthropoid ape,0.005074711463617051,8,False,5
1401,"New World monkey, platyrrhine, platyrrhinian",0.006089653756340461,8,False,6
1402,"Old World monkey, catarrhine",0.007104596049063871,8,False,7
1403,"Madagascar cat, ring-tailed lemur, Lemur catta",0.0010149422927234102,8,True,1
1404,"indri, indris, Indri indri, Indri brevicaudatus",0.0010149422927234102,8,True,1
1405,wild dog,0.0030448268781702306,8,False,3
1406,wolf,0.004059769170893641,8,False,4
1407,fox,0.004059769170893641,8,False,4
1408,"hyena, hyaena",0.0010149422927234102,8,True,1
1409,"big cat, cat",0.006089653756340461,8,False,6
1410,"cat, true cat",0.0020298845854468204,8,False,2
1411,mongoose,0.0010149422927234102,8,True,1
1412,"meerkat, mierkat",0.0010149422927234102,8,True,1
1413,mink,0.0010149422927234102,8,True,1
1414,"black-footed ferret, ferret, Mustela nigripes",0.0010149422927234102,8,True,1
1415,"polecat, fitch, foulmart, foumart, Mustela putorius",0.0010149422927234102,8,True,1
1416,otter,0.0010149422927234102,8,True,1
1417,weasel,0.0010149422927234102,8,True,1
1418,badger,0.0010149422927234102,8,True,1
1419,"skunk, polecat, wood pussy",0.0010149422927234102,8,True,1
1420,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",0.0010149422927234102,8,True,1
1421,"brown bear, bruin, Ursus arctos",0.0010149422927234102,8,True,1
1422,"sloth bear, Melursus ursinus, Ursus ursinus",0.0010149422927234102,8,True,1
1423,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.0010149422927234102,8,True,1
1424,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",0.0010149422927234102,8,True,1
1425,"giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca",0.0010149422927234102,8,True,1
1426,"rabbit, coney, cony",0.0020298845854468204,8,False,2
1427,hare,0.0010149422927234102,8,True,1
1428,"guinea pig, Cavia cobaya",0.0010149422927234102,8,True,1
1429,tree squirrel,0.0009415541577111021,8,False,1
1430,whale,0.00191277585936335,8,False,2
1431,seal,0.0010149422927234102,8,False,1
1432,"dugong, Dugong dugon",0.0010149422927234102,8,True,1
1433,"Indian elephant, Elephas maximus",0.0010149422927234102,8,True,1
1434,"African elephant, Loxodonta africana",0.0010149422927234102,8,True,1
1435,"three-toed sloth, ai, Bradypus tridactylus",0.0010149422927234102,8,True,1
1436,"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",0.0010149422927234102,8,True,1
1437,"wallaby, brush kangaroo",0.0010149422927234102,8,True,1
1438,bittern,0.0010149422927234102,8,True,1
1439,egret,0.0010149422927234102,8,False,1
1440,"little blue heron, Egretta caerulea",0.0010149422927234102,8,True,1
1441,"white stork, Ciconia ciconia",0.0010149422927234102,8,True,1
1442,"black stork, Ciconia nigra",0.0010149422927234102,8,True,1
1443,"oystercatcher, oyster catcher",0.0010149422927234102,8,True,1
1444,sandpiper,0.0020298845854468204,8,False,2
1445,snipe,0.0010149422927234102,8,False,1
1446,plover,0.0010149422927234102,8,False,1
1447,coot,0.0010149422927234102,8,False,1
1448,duck,0.0019057493357983418,8,False,2
1449,goose,0.0010149422927234102,8,True,1
1450,pelican,0.0010149422927234102,8,True,1
1451,"albatross, mollymawk",0.0010149422927234102,8,True,1
1452,penguin,0.0010149422927234102,8,False,1
1453,"European gallinule, Porphyrio porphyrio",0.0010149422927234102,8,True,1
1454,jay,0.0010149422927234102,8,True,1
1455,magpie,0.0010149422927234102,8,True,1
1456,"nightingale, Luscinia megarhynchos",0.0010149422927234102,8,False,1
1457,"robin, American robin, Turdus migratorius",0.0010149422927234102,8,True,1
1458,"junco, snowbird",0.0010149422927234102,8,True,1
1459,bunting,0.0010149422927234102,8,False,1
1460,"brambling, Fringilla montifringilla",0.0010149422927234102,8,True,1
1461,"house finch, linnet, Carpodacus mexicanus",0.0010149422927234102,8,True,1
1462,"goldfinch, Carduelis carduelis",0.0010149422927234102,8,True,1
1463,chickadee,0.0010149422927234102,8,True,1
1464,"soft-finned fish, malacopterygian",0.0029394290246951074,8,False,3
1465,"spiny-finned fish, acanthopterygian",0.0038013492486694495,8,False,4
1466,"ganoid, ganoid fish",0.0020298845854468204,8,False,2
1467,ray,0.0020298845854468204,8,False,2
1468,shark,0.0030448268781702306,8,False,3
1469,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",0.0010149422927234102,8,True,1
1470,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.0010149422927234102,8,True,1
1471,pit viper,0.0020298845854468204,8,False,2
1472,mamba,0.0010149422927234102,8,False,1
1473,cobra,0.0010149422927234102,8,False,1
1474,boa,0.0018510985969593888,8,False,2
1475,"ringneck snake, ring-necked snake, ring snake",0.0010149422927234102,8,True,1
1476,"king snake, kingsnake",0.0010149422927234102,8,True,1
1477,"green snake, grass snake",0.0010149422927234102,8,True,1
1478,water snake,0.0010149422927234102,8,True,1
1479,"night snake, Hypsiglena torquata",0.0010149422927234102,8,True,1
1480,"garter snake, grass snake",0.0010149422927234102,8,True,1
1481,vine snake,0.0010149422927234102,8,True,1
1482,"thunder snake, worm snake, Carphophis amoenus",0.0010149422927234102,8,True,1
1483,"hognose snake, puff adder, sand viper",0.0010149422927234102,8,True,1
1484,"African crocodile, Nile crocodile, Crocodylus niloticus",0.0010149422927234102,8,True,1
1485,"American alligator, Alligator mississipiensis",0.0010149422927234102,8,True,1
1486,"agamid, agamid lizard",0.0018870119396249864,8,False,2
1487,"monitor, monitor lizard, varan",0.0010149422927234102,8,False,1
1488,anguid lizard,0.0010149422927234102,8,False,1
1489,gecko,0.0010149422927234102,8,False,1
1490,"chameleon, chamaeleon",0.0010149422927234102,8,False,1
1491,"iguanid, iguanid lizard",0.0020298845854468204,8,False,2
1492,"lacertid lizard, lacertid",0.0010149422927234102,8,False,1
1493,"teiid lizard, teiid",0.0010149422927234102,8,False,1
1494,venomous lizard,0.0010149422927234102,8,False,1
1495,"ornithischian, ornithischian dinosaur",0.0009883976481444904,8,False,1
1496,"sea turtle, marine turtle",0.0020298845854468204,8,False,2
1497,mud turtle,0.0010149422927234102,8,True,1
1498,terrapin,0.0010149422927234102,8,True,1
1499,"box turtle, box tortoise",0.0010149422927234102,8,True,1
1500,Irish water spaniel,0.0007565223704992189,8,True,1
1501,"English springer, English springer spaniel",0.0010149422927234102,8,True,1
1502,Welsh springer spaniel,0.0010149422927234102,8,True,1
1503,"Sealyham terrier, Sealyham",0.0007307584507608554,8,True,1
1504,throne,0.0007619874443831142,8,True,1
1505,"studio couch, day bed",0.0010149422927234102,8,True,1
1506,"tow truck, tow car, wrecker",0.0010149422927234102,8,True,1
1507,"garbage truck, dustcart",0.0010149422927234102,8,True,1
1508,"pickup, pickup truck",0.0010149422927234102,8,True,1
1509,van,0.0019198023829283583,8,False,2
1510,"fire engine, fire truck",0.0010149422927234102,8,True,1
1511,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",0.0010149422927234102,8,True,1
